key,rgb_path,depth_path,paired,rgb_shape,depth_shape,rgb_mtime,depth_mtime,mtime_delta_sec,note
0520,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0520.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0520.png,1,720x1280x3,720x1280,2026-04-16T10:07:42,2026-04-16T10:07:42,0.000,
0521,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0521.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0521.png,1,720x1280x3,720x1280,2026-04-16T10:07:44,2026-04-16T10:07:44,0.000,
0522,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0522.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0522.png,1,720x1280x3,720x1280,2026-04-16T10:07:50,2026-04-16T10:07:50,0.000,
0523,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0523.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0523.png,1,720x1280x3,720x1280,2026-04-16T10:07:50,2026-04-16T10:07:50,0.000,
0524,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0524.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0524.png,1,720x1280x3,720x1280,2026-04-16T10:07:56,2026-04-16T10:07:56,0.000,
0525,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0525.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0525.png,1,720x1280x3,720x1280,2026-04-16T10:08:02,2026-04-16T10:08:02,0.000,
0526,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0526.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0526.png,1,720x1280x3,720x1280,2026-04-16T10:08:04,2026-04-16T10:08:04,0.000,
0527,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0527.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0527.png,1,720x1280x3,720x1280,2026-04-16T10:08:12,2026-04-16T10:08:12,0.000,
0528,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0528.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0528.png,1,720x1280x3,720x1280,2026-04-16T10:08:16,2026-04-16T10:08:16,0.000,
0529,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0529.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0529.png,1,720x1280x3,720x1280,2026-04-16T10:08:16,2026-04-16T10:08:16,0.000,
0530,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0530.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0530.png,1,720x1280x3,720x1280,2026-04-16T10:08:24,2026-04-16T10:08:24,0.000,
0531,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0531.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0531.png,1,720x1280x3,720x1280,2026-04-16T10:08:26,2026-04-16T10:08:28,2.000,
0532,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0532.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0532.png,1,720x1280x3,720x1280,2026-04-16T10:08:28,2026-04-16T10:08:28,0.000,
0533,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0533.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0533.png,1,720x1280x3,720x1280,2026-04-16T10:08:36,2026-04-16T10:08:36,0.000,
0534,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0534.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0534.png,1,720x1280x3,720x1280,2026-04-16T10:08:40,2026-04-16T10:08:40,0.000,
0535,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0535.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0535.png,1,720x1280x3,720x1280,2026-04-16T10:08:48,2026-04-16T10:08:48,0.000,
0536,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0536.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0536.png,1,720x1280x3,720x1280,2026-04-16T10:08:48,2026-04-16T10:08:48,0.000,
0537,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0537.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0537.png,1,720x1280x3,720x1280,2026-04-16T10:09:00,2026-04-16T10:09:00,0.000,
0538,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0538.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0538.png,1,720x1280x3,720x1280,2026-04-16T10:09:00,2026-04-16T10:09:00,0.000,
0539,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0539.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0539.png,1,720x1280x3,720x1280,2026-04-16T10:09:12,2026-04-16T10:09:12,0.000,
0540,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0540.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0540.png,1,720x1280x3,720x1280,2026-04-16T10:09:16,2026-04-16T10:09:16,0.000,
0541,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0541.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0541.png,1,720x1280x3,720x1280,2026-04-16T10:09:32,2026-04-16T10:09:32,0.000,
0542,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0542.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0542.png,1,720x1280x3,720x1280,2026-04-16T10:09:32,2026-04-16T10:09:32,0.000,
0543,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0543.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0543.png,1,720x1280x3,720x1280,2026-04-16T10:09:42,2026-04-16T10:09:42,0.000,
0544,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0544.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0544.png,1,720x1280x3,720x1280,2026-04-16T10:09:42,2026-04-16T10:09:42,0.000,
0545,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0545.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0545.png,1,720x1280x3,720x1280,2026-04-16T10:09:44,2026-04-16T10:09:44,0.000,
0546,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0546.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0546.png,1,720x1280x3,720x1280,2026-04-16T10:09:50,2026-04-16T10:09:50,0.000,
0547,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0547.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0547.png,1,720x1280x3,720x1280,2026-04-16T10:09:52,2026-04-16T10:09:52,0.000,
0548,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0548.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0548.png,1,720x1280x3,720x1280,2026-04-16T10:09:58,2026-04-16T10:09:58,0.000,
0549,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0549.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0549.png,1,720x1280x3,720x1280,2026-04-16T10:09:58,2026-04-16T10:09:58,0.000,
0550,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0550.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0550.png,1,720x1280x3,720x1280,2026-04-16T10:10:00,2026-04-16T10:10:00,0.000,
0551,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0551.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0551.png,1,720x1280x3,720x1280,2026-04-16T10:10:04,2026-04-16T10:10:04,0.000,
0552,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0552.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0552.png,1,720x1280x3,720x1280,2026-04-16T10:10:06,2026-04-16T10:10:06,0.000,
0553,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0553.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0553.png,1,720x1280x3,720x1280,2026-04-16T10:10:14,2026-04-16T10:10:14,0.000,
0554,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0554.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0554.png,1,720x1280x3,720x1280,2026-04-16T10:10:20,2026-04-16T10:10:20,0.000,
0555,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0555.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0555.png,1,720x1280x3,720x1280,2026-04-16T10:10:22,2026-04-16T10:10:22,0.000,
0556,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0556.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0556.png,1,720x1280x3,720x1280,2026-04-16T10:10:30,2026-04-16T10:10:30,0.000,
0557,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0557.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0557.png,1,720x1280x3,720x1280,2026-04-16T10:10:30,2026-04-16T10:10:30,0.000,
0558,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0558.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0558.png,1,720x1280x3,720x1280,2026-04-16T10:10:38,2026-04-16T10:10:38,0.000,
0559,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0559.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0559.png,1,720x1280x3,720x1280,2026-04-16T10:10:38,2026-04-16T10:10:38,0.000,
0560,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0560.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0560.png,1,720x1280x3,720x1280,2026-04-16T10:10:42,2026-04-16T10:10:42,0.000,
0561,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0561.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0561.png,1,720x1280x3,720x1280,2026-04-16T10:10:42,2026-04-16T10:10:42,0.000,
0562,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0562.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0562.png,1,720x1280x3,720x1280,2026-04-16T10:10:50,2026-04-16T10:10:50,0.000,
0563,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0563.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0563.png,1,720x1280x3,720x1280,2026-04-16T10:10:52,2026-04-16T10:10:52,0.000,
0564,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0564.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0564.png,1,720x1280x3,720x1280,2026-04-16T10:11:00,2026-04-16T10:11:00,0.000,
0565,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0565.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0565.png,1,720x1280x3,720x1280,2026-04-16T10:11:00,2026-04-16T10:11:00,0.000,
0566,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0566.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0566.png,1,720x1280x3,720x1280,2026-04-16T10:11:12,2026-04-16T10:11:12,0.000,
0567,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0567.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0567.png,1,720x1280x3,720x1280,2026-04-16T10:11:12,2026-04-16T10:11:12,0.000,
0568,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0568.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0568.png,1,720x1280x3,720x1280,2026-04-16T10:11:16,2026-04-16T10:11:16,0.000,
0569,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0569.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0569.png,1,720x1280x3,720x1280,2026-04-16T10:11:18,2026-04-16T10:11:18,0.000,
0570,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0570.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0570.png,1,720x1280x3,720x1280,2026-04-16T10:11:18,2026-04-16T10:11:18,0.000,
0571,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0571.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0571.png,1,720x1280x3,720x1280,2026-04-16T10:11:26,2026-04-16T10:11:26,0.000,
0572,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0572.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0572.png,1,720x1280x3,720x1280,2026-04-16T10:11:26,2026-04-16T10:11:26,0.000,
0573,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0573.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0573.png,1,720x1280x3,720x1280,2026-04-16T10:11:26,2026-04-16T10:11:26,0.000,
0574,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0574.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0574.png,1,720x1280x3,720x1280,2026-04-16T10:11:26,2026-04-16T10:11:26,0.000,
0575,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0575.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0575.png,1,720x1280x3,720x1280,2026-04-16T10:11:34,2026-04-16T10:11:34,0.000,
0576,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0576.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0576.png,1,720x1280x3,720x1280,2026-04-16T10:11:34,2026-04-16T10:11:34,0.000,
0577,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0577.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0577.png,1,720x1280x3,720x1280,2026-04-16T10:11:34,2026-04-16T10:11:34,0.000,
0578,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0578.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0578.png,1,720x1280x3,720x1280,2026-04-16T10:11:34,2026-04-16T10:11:34,0.000,
0579,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0579.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0579.png,1,720x1280x3,720x1280,2026-04-16T10:11:40,2026-04-16T10:11:40,0.000,
0580,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0580.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0580.png,1,720x1280x3,720x1280,2026-04-16T10:11:46,2026-04-16T10:11:46,0.000,
0581,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0581.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0581.png,1,720x1280x3,720x1280,2026-04-16T10:11:48,2026-04-16T10:11:48,0.000,
0582,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0582.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0582.png,1,720x1280x3,720x1280,2026-04-16T10:11:48,2026-04-16T10:11:48,0.000,
0583,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0583.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0583.png,1,720x1280x3,720x1280,2026-04-16T10:12:00,2026-04-16T10:12:00,0.000,
0584,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0584.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0584.png,1,720x1280x3,720x1280,2026-04-16T10:12:00,2026-04-16T10:12:00,0.000,
0585,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0585.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0585.png,1,720x1280x3,720x1280,2026-04-16T10:12:02,2026-04-16T10:12:02,0.000,
0586,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0586.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0586.png,1,720x1280x3,720x1280,2026-04-16T10:12:08,2026-04-16T10:12:08,0.000,
0587,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0587.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0587.png,1,720x1280x3,720x1280,2026-04-16T10:12:08,2026-04-16T10:12:08,0.000,
0588,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0588.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0588.png,1,720x1280x3,720x1280,2026-04-16T10:12:10,2026-04-16T10:12:10,0.000,
0589,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0589.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0589.png,1,720x1280x3,720x1280,2026-04-16T10:12:20,2026-04-16T10:12:20,0.000,
0590,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0590.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0590.png,1,720x1280x3,720x1280,2026-04-16T10:12:22,2026-04-16T10:12:22,0.000,
0591,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0591.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0591.png,1,720x1280x3,720x1280,2026-04-16T10:12:28,2026-04-16T10:12:28,0.000,
0592,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0592.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0592.png,1,720x1280x3,720x1280,2026-04-16T10:12:30,2026-04-16T10:12:30,0.000,
0593,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0593.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0593.png,1,720x1280x3,720x1280,2026-04-16T10:12:30,2026-04-16T10:12:30,0.000,
0594,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0594.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0594.png,1,720x1280x3,720x1280,2026-04-17T18:21:12,2026-04-17T18:21:12,0.000,
0595,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0595.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0595.png,1,720x1280x3,720x1280,2026-04-17T18:21:12,2026-04-17T18:21:12,0.000,
0596,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0596.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0596.png,1,720x1280x3,720x1280,2026-04-17T18:21:36,2026-04-17T18:21:36,0.000,
0597,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0597.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0597.png,1,720x1280x3,720x1280,2026-04-17T18:21:38,2026-04-17T18:21:38,0.000,
0598,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0598.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0598.png,1,720x1280x3,720x1280,2026-04-17T18:21:42,2026-04-17T18:21:42,0.000,
0599,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0599.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0599.png,1,720x1280x3,720x1280,2026-04-17T18:21:44,2026-04-17T18:21:44,0.000,
0600,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0600.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0600.png,1,720x1280x3,720x1280,2026-04-17T18:22:04,2026-04-17T18:22:04,0.000,
0601,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0601.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0601.png,1,720x1280x3,720x1280,2026-04-17T18:22:04,2026-04-17T18:22:04,0.000,
0602,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0602.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0602.png,1,720x1280x3,720x1280,2026-04-17T18:22:12,2026-04-17T18:22:12,0.000,
0603,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0603.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0603.png,1,720x1280x3,720x1280,2026-04-17T18:22:14,2026-04-17T18:22:14,0.000,
0604,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0604.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0604.png,1,720x1280x3,720x1280,2026-04-17T18:22:14,2026-04-17T18:22:14,0.000,
0605,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0605.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0605.png,1,720x1280x3,720x1280,2026-04-17T18:22:22,2026-04-17T18:22:22,0.000,
0606,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0606.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0606.png,1,720x1280x3,720x1280,2026-04-17T18:22:22,2026-04-17T18:22:22,0.000,
0607,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0607.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0607.png,1,720x1280x3,720x1280,2026-04-17T18:22:46,2026-04-17T18:22:46,0.000,
0608,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0608.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0608.png,1,720x1280x3,720x1280,2026-04-17T18:22:48,2026-04-17T18:22:48,0.000,
0609,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0609.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0609.png,1,720x1280x3,720x1280,2026-04-17T18:23:48,2026-04-17T18:23:48,0.000,
0610,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0610.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0610.png,1,720x1280x3,720x1280,2026-04-17T18:23:54,2026-04-17T18:23:54,0.000,
0611,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0611.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0611.png,1,720x1280x3,720x1280,2026-04-17T18:24:02,2026-04-17T18:24:02,0.000,
0612,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0612.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0612.png,1,720x1280x3,720x1280,2026-04-17T18:24:02,2026-04-17T18:24:02,0.000,
0613,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0613.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0613.png,1,720x1280x3,720x1280,2026-04-17T18:24:14,2026-04-17T18:24:14,0.000,
0614,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0614.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0614.png,1,720x1280x3,720x1280,2026-04-17T18:24:14,2026-04-17T18:24:14,0.000,
0615,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0615.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0615.png,1,720x1280x3,720x1280,2026-04-17T18:24:30,2026-04-17T18:24:30,0.000,
0616,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0616.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0616.png,1,720x1280x3,720x1280,2026-04-17T18:24:46,2026-04-17T18:24:46,0.000,
0617,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0617.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0617.png,1,720x1280x3,720x1280,2026-04-17T18:25:02,2026-04-17T18:25:02,0.000,
0618,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0618.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0618.png,1,720x1280x3,720x1280,2026-04-17T18:25:08,2026-04-17T18:25:08,0.000,
0619,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0619.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0619.png,1,720x1280x3,720x1280,2026-04-17T18:25:46,2026-04-17T18:25:46,0.000,
0620,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\val\0620.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0620.png,1,720x1280x3,720x1280,2026-04-17T18:25:48,2026-04-17T18:25:48,0.000,
0621,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\train\0621.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0621.png,1,720x1280x3,720x1280,2026-04-17T18:26:00,2026-04-17T18:26:00,0.000,
0622,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\image\test\0622.png,C:\git_lib\YOLO_test\ultralytics\rgbd_data_mass_1\depth_aligned\0622.png,1,720x1280x3,720x1280,2026-04-17T18:26:00,2026-04-17T18:26:00,0.000,
